project_id,role,employee_id,semantic_score,skill_overlap,availability_pct,experience_years,final_score,eligible
P017,Data Engineer,E039,0.7679,0.6,60,5,0.5991,True
P017,Data Engineer,E070,0.6136,0.6,80,7,0.5987,True
P017,Data Engineer,E025,0.4734,0.0,100,6,0.5968,True
P017,Data Engineer,E018,0.7394,0.6,60,9,0.5945,True
P017,Data Engineer,E005,0.6183,0.2,80,5,0.5944,True
P017,Data Engineer,E080,0.6112,0.6,80,6,0.5932,True
P017,Data Engineer,E045,0.6163,0.2,80,2,0.5814,True
P017,Data Engineer,E068,0.5735,0.8,80,7,0.5707,True
P017,Data Engineer,E052,0.4424,0.2,100,4,0.5674,True
P017,Data Engineer,E071,0.569,0.2,80,6,0.5637,True
P017,Data Engineer,E079,0.5584,0.4,80,6,0.5563,True
P017,Data Engineer,E007,0.5513,0.4,80,7,0.5551,True
P017,Data Engineer,E041,0.3953,0.2,100,9,0.5536,True
P017,Data Engineer,E008,0.5519,0.4,80,6,0.5517,True
P017,Data Engineer,E020,0.5388,0.4,80,8,0.5502,True
P017,Data Engineer,E043,0.5317,0.0,80,9,0.5491,True
P017,Data Engineer,E051,0.5445,0.4,80,4,0.5388,True
P017,Data Engineer,E026,0.522,0.2,80,8,0.5385,True
P017,Data Engineer,E042,0.5267,0.2,80,7,0.5379,True
P017,Data Engineer,E055,0.5203,0.6,80,8,0.5373,True
P017,Data Engineer,E036,0.5286,0.2,80,6,0.5354,True
P017,Data Engineer,E072,0.5375,0.4,80,4,0.5339,True
P017,Data Engineer,E034,0.5422,0.2,80,2,0.5295,True
P017,Data Engineer,E012,0.5294,0.2,80,3,0.5244,True
P017,Data Engineer,E019,0.5169,0.2,80,5,0.5234,True
P017,Data Engineer,E074,0.4481,0.2,80,8,0.4867,True
P017,Data Engineer,E060,0.5727,0.8,60,9,0.4778,True
P017,Data Engineer,E022,0.5681,0.2,60,7,0.4669,True
P017,Data Engineer,E073,0.4106,0.0,80,8,0.4605,True
P017,Data Engineer,E002,0.5364,0.0,60,10,0.4563,True
P017,Data Engineer,E078,0.5557,0.4,60,6,0.4544,True
P017,Data Engineer,E067,0.5476,0.2,60,7,0.4525,True
P017,Data Engineer,E023,0.5603,0.4,60,4,0.4499,True
P017,Data Engineer,E059,0.5495,0.2,60,5,0.4462,True
P017,Data Engineer,E063,0.5446,0.0,60,5,0.4428,True
P017,Data Engineer,E021,0.5476,0.0,60,4,0.441,True
P017,Data Engineer,E003,0.5322,0.4,60,6,0.4379,True
P017,Data Engineer,E004,0.3974,0.0,80,4,0.4359,True
P017,Data Engineer,E049,0.499,0.2,60,10,0.4301,True
P017,Data Engineer,E057,0.4379,0.0,60,7,0.3758,True
P017,Data Engineer,E046,0.3981,0.2,60,4,0.3364,True
P017,Data Engineer,E015,0.5032,0.0,100,1,0.0,False
P017,Data Engineer,E014,0.5533,0.4,100,1,0.0,False
P017,Data Engineer,E011,0.4516,0.2,80,1,0.0,False
P017,Data Engineer,E001,0.5141,0.0,60,1,0.0,False
P017,Data Engineer,E047,0.7826,0.6,50,8,0.0,False
P017,Data Engineer,E033,0.538,0.4,80,1,0.0,False
P017,Data Engineer,E035,0.4385,0.0,50,12,0.0,False
P017,Data Engineer,E040,0.5823,0.6,60,1,0.0,False
P017,Data Engineer,E017,0.7124,0.6,40,7,0.0,False
P017,Data Engineer,E027,0.5982,0.4,50,4,0.0,False
P017,Data Engineer,E053,0.5671,0.0,50,9,0.0,False
P017,Data Engineer,E069,0.6213,0.2,40,10,0.0,False
P018,Android Dev,E037,0.8251,0.2,100,3,0.8276,True
P018,Android Dev,E068,0.8207,0.2,80,7,0.7412,True
P018,Android Dev,E075,0.6545,0.6,100,9,0.7331,True
P018,Android Dev,E066,0.632,0.6,100,10,0.7216,True
P018,Android Dev,E051,0.8063,0.2,80,4,0.7186,True
P018,Android Dev,E048,0.6511,0.4,100,5,0.7141,True
P018,Android Dev,E061,0.6194,0.6,100,8,0.7044,True
P018,Android Dev,E029,0.5982,0.2,100,5,0.6771,True
P018,Android Dev,E009,0.5788,0.2,100,8,0.676,True
P018,Android Dev,E076,0.5967,0.4,100,3,0.6677,True
P018,Android Dev,E060,0.8371,0.2,60,9,0.661,True
P018,Android Dev,E025,0.5483,0.0,100,6,0.6463,True
P018,Android Dev,E070,0.6478,0.6,80,7,0.6201,True
P018,Android Dev,E030,0.4961,0.0,100,8,0.6181,True
P018,Android Dev,E044,0.5178,0.2,100,4,0.6166,True
P018,Android Dev,E064,0.5111,0.2,100,5,0.6161,True
P018,Android Dev,E058,0.5158,0.2,100,4,0.6152,True
P018,Android Dev,E031,0.5029,0.2,100,5,0.6104,True
P018,Android Dev,E007,0.6333,0.4,80,7,0.61,True
P018,Android Dev,E079,0.6324,0.4,80,6,0.6052,True
P018,Android Dev,E043,0.6071,0.2,80,9,0.5999,True
P018,Android Dev,E050,0.4516,0.0,100,10,0.5953,True
P018,Android Dev,E055,0.5984,0.6,80,8,0.5897,True
P018,Android Dev,E062,0.5671,0.4,80,12,0.5845,True
P018,Android Dev,E071,0.6027,0.4,80,6,0.5844,True
P018,Android Dev,E026,0.5884,0.2,80,8,0.5827,True
P018,Android Dev,E020,0.5873,0.4,80,8,0.582,True
P018,Android Dev,E016,0.5695,0.4,80,11,0.582,True
P018,Android Dev,E042,0.5928,0.2,80,7,0.5816,True
P018,Android Dev,E019,0.5945,0.4,80,5,0.5745,True
P018,Android Dev,E036,0.5866,0.4,80,6,0.5731,True
P018,Android Dev,E041,0.4252,0.2,100,9,0.5727,True
P018,Android Dev,E052,0.4528,0.2,100,4,0.5711,True
P018,Android Dev,E024,0.5626,0.4,80,7,0.5605,True
P018,Android Dev,E072,0.5793,0.4,80,4,0.5596,True
P018,Android Dev,E028,0.5218,0.0,80,10,0.5444,True
P018,Android Dev,E077,0.5633,0.2,80,3,0.5443,True
P018,Android Dev,E013,0.3786,0.0,100,8,0.5359,True
P018,Android Dev,E056,0.5166,0.2,80,8,0.5325,True
P018,Android Dev,E022,0.6431,0.4,60,7,0.5168,True
P018,Android Dev,E067,0.6318,0.4,60,7,0.5089,True
P018,Android Dev,E002,0.6132,0.2,60,10,0.5084,True
P018,Android Dev,E010,0.4767,0.0,80,8,0.5045,True
P018,Android Dev,E078,0.6277,0.4,60,6,0.5019,True
P018,Android Dev,E074,0.4678,0.2,80,8,0.4983,True
P018,Android Dev,E023,0.6327,0.4,60,4,0.4971,True
P018,Android Dev,E006,0.5832,0.4,60,12,0.4957,True
P018,Android Dev,E059,0.6183,0.4,60,5,0.4911,True
P018,Android Dev,E063,0.6135,0.2,60,5,0.4878,True
P018,Android Dev,E073,0.4392,0.0,80,8,0.4783,True
P018,Android Dev,E080,0.4512,0.2,80,6,0.4783,True
P018,Android Dev,E003,0.579,0.4,60,6,0.4678,True
P018,Android Dev,E005,0.4403,0.0,80,5,0.4666,True
P018,Android Dev,E004,0.4407,0.0,80,4,0.4627,True
P018,Android Dev,E018,0.5351,0.2,60,9,0.4496,True
P018,Android Dev,E039,0.5388,0.2,60,5,0.4355,True
P018,Android Dev,E008,0.3827,0.0,80,6,0.4304,True
P018,Android Dev,E049,0.482,0.0,60,10,0.4166,True
P018,Android Dev,E012,0.3555,0.0,80,3,0.3989,True
P018,Android Dev,E057,0.4601,0.0,60,7,0.3888,True
P018,Android Dev,E021,0.4599,0.0,60,4,0.3761,True
P018,Android Dev,E046,0.4343,0.0,60,4,0.3582,True
P018,Android Dev,E011,0.5115,0.2,80,1,0.0,False
P018,Android Dev,E001,0.5337,0.0,60,1,0.0,False
P018,Android Dev,E015,0.5882,0.0,100,1,0.0,False
P018,Android Dev,E014,0.8101,0.2,100,1,0.0,False
P018,Android Dev,E047,0.5073,0.2,50,8,0.0,False
P018,Android Dev,E045,0.451,0.0,80,2,0.0,False
P018,Android Dev,E035,0.4617,0.0,50,12,0.0,False
P018,Android Dev,E034,0.5728,0.2,80,2,0.0,False
P018,Android Dev,E040,0.6256,0.6,60,1,0.0,False
P018,Android Dev,E032,0.4946,0.2,80,2,0.0,False
P018,Android Dev,E027,0.6491,0.4,50,4,0.0,False
P018,Android Dev,E017,0.5121,0.2,40,7,0.0,False
P018,Android Dev,E038,0.4839,0.0,100,2,0.0,False
P018,Android Dev,E033,0.5892,0.4,80,1,0.0,False
P018,Android Dev,E054,0.4796,0.0,80,2,0.0,False
P018,Android Dev,E053,0.6085,0.2,50,9,0.0,False
P018,Android Dev,E069,0.5024,0.0,40,10,0.0,False
P018,Android Dev,E065,0.4774,0.0,80,2,0.0,False
P018,Backend Dev,E075,0.847,0.6,100,9,0.8679,True
P018,Backend Dev,E048,0.839,0.4,100,5,0.8456,True
P018,Backend Dev,E066,0.8085,0.6,100,10,0.8451,True
P018,Backend Dev,E061,0.8118,0.6,100,8,0.8391,True
P018,Backend Dev,E029,0.7765,0.2,100,5,0.8019,True
P018,Backend Dev,E009,0.7507,0.2,100,8,0.7963,True
P018,Backend Dev,E025,0.7261,0.0,100,6,0.7708,True
P018,Backend Dev,E076,0.7371,0.4,100,3,0.766,True
P018,Backend Dev,E070,0.8417,0.6,80,7,0.7558,True
P018,Backend Dev,E007,0.8278,0.4,80,7,0.7461,True
P018,Backend Dev,E079,0.8231,0.4,80,6,0.7387,True
P018,Backend Dev,E055,0.7834,0.6,80,8,0.7192,True
P018,Backend Dev,E042,0.7723,0.2,80,7,0.7073,True
P018,Backend Dev,E020,0.7663,0.4,80,8,0.7072,True
P018,Backend Dev,E026,0.7599,0.2,80,8,0.7028,True
P018,Backend Dev,E058,0.6381,0.2,100,4,0.7008,True
P018,Backend Dev,E072,0.7797,0.4,80,4,0.7,True
P018,Backend Dev,E064,0.6291,0.2,100,5,0.6987,True
P018,Backend Dev,E044,0.6294,0.2,100,4,0.6947,True
P018,Backend Dev,E043,0.7316,0.2,80,9,0.6871,True
P018,Backend Dev,E037,0.6226,0.2,100,3,0.6858,True
P018,Backend Dev,E041,0.5834,0.2,100,9,0.6834,True
P018,Backend Dev,E052,0.6074,0.2,100,4,0.6794,True
P018,Backend Dev,E071,0.7282,0.4,80,6,0.6722,True
P018,Backend Dev,E016,0.6923,0.4,80,11,0.668,True
P018,Backend Dev,E050,0.5514,0.0,100,10,0.6651,True
P018,Backend Dev,E019,0.7205,0.4,80,5,0.6627,True
P018,Backend Dev,E062,0.6787,0.4,80,12,0.6626,True
P018,Backend Dev,E030,0.5561,0.0,100,8,0.6601,True
P018,Backend Dev,E031,0.5714,0.2,100,5,0.6583,True
P018,Backend Dev,E036,0.7045,0.4,80,6,0.6556,True
P018,Backend Dev,E024,0.683,0.4,80,7,0.6447,True
P018,Backend Dev,E078,0.8197,0.4,60,6,0.6363,True
P018,Backend Dev,E023,0.8259,0.4,60,4,0.6323,True
P018,Backend Dev,E056,0.632,0.2,80,8,0.6132,True
P018,Backend Dev,E028,0.6174,0.0,80,10,0.6114,True
P018,Backend Dev,E077,0.6558,0.2,80,3,0.6091,True
P018,Backend Dev,E068,0.6318,0.2,80,7,0.6089,True
P018,Backend Dev,E074,0.6222,0.2,80,8,0.6064,True
P018,Backend Dev,E022,0.7587,0.4,60,7,0.5977,True
P018,Backend Dev,E067,0.7569,0.4,60,7,0.5965,True
P018,Backend Dev,E003,0.7612,0.4,60,6,0.5953,True
P018,Backend Dev,E002,0.7334,0.2,60,10,0.5925,True
P018,Backend Dev,E051,0.6112,0.2,80,4,0.582,True
P018,Backend Dev,E059,0.7464,0.4,60,5,0.5808,True
P018,Backend Dev,E063,0.737,0.2,60,5,0.5742,True
P018,Backend Dev,E073,0.5727,0.0,80,8,0.5717,True
P018,Backend Dev,E006,0.6916,0.4,60,12,0.5716,True
P018,Backend Dev,E013,0.4128,0.0,100,8,0.5598,True
P018,Backend Dev,E004,0.5761,0.0,80,4,0.5575,True
P018,Backend Dev,E080,0.546,0.2,80,6,0.5447,True
P018,Backend Dev,E010,0.5321,0.0,80,8,0.5433,True
P018,Backend Dev,E060,0.6513,0.2,60,9,0.5309,True
P018,Backend Dev,E018,0.6507,0.2,60,9,0.5305,True
P018,Backend Dev,E039,0.6639,0.2,60,5,0.5231,True
P018,Backend Dev,E049,0.6338,0.0,60,10,0.5228,True
P018,Backend Dev,E005,0.4948,0.0,80,5,0.5047,True
P018,Backend Dev,E008,0.4727,0.0,80,6,0.4934,True
P018,Backend Dev,E057,0.6072,0.0,60,7,0.4917,True
P018,Backend Dev,E046,0.5849,0.0,60,4,0.4636,True
P018,Backend Dev,E012,0.4015,0.0,80,3,0.4311,True
P018,Backend Dev,E021,0.53,0.0,60,4,0.4252,True
P018,Backend Dev,E011,0.6938,0.2,80,1,0.0,False
P018,Backend Dev,E001,0.6828,0.0,60,1,0.0,False
P018,Backend Dev,E015,0.758,0.0,100,1,0.0,False
P018,Backend Dev,E014,0.6033,0.2,100,1,0.0,False
P018,Backend Dev,E047,0.6296,0.2,50,8,0.0,False
P018,Backend Dev,E045,0.4982,0.0,80,2,0.0,False
P018,Backend Dev,E035,0.6037,0.0,50,12,0.0,False
P018,Backend Dev,E034,0.7514,0.2,80,2,0.0,False
P018,Backend Dev,E040,0.8176,0.6,60,1,0.0,False
P018,Backend Dev,E032,0.554,0.2,80,2,0.0,False
P018,Backend Dev,E027,0.8387,0.4,50,4,0.0,False
P018,Backend Dev,E017,0.5956,0.2,40,7,0.0,False
P018,Backend Dev,E038,0.5437,0.0,100,2,0.0,False
P018,Backend Dev,E033,0.7738,0.4,80,1,0.0,False
P018,Backend Dev,E054,0.5765,0.0,80,2,0.0,False
P018,Backend Dev,E053,0.728,0.2,50,9,0.0,False
P018,Backend Dev,E069,0.5571,0.0,40,10,0.0,False
P018,Backend Dev,E065,0.5797,0.0,80,2,0.0,False
P018,Data Engineer,E064,0.7725,0.2,100,5,0.7991,True
P018,Data Engineer,E058,0.7741,0.2,100,4,0.7961,True
P018,Data Engineer,E044,0.7315,0.2,100,4,0.7662,True
P018,Data Engineer,E016,0.7954,0.4,80,11,0.7401,True
P018,Data Engineer,E075,0.6595,0.6,100,9,0.7367,True
P018,Data Engineer,E030,0.6645,0.0,100,8,0.736,True
P018,Data Engineer,E031,0.6741,0.2,100,5,0.7302,True
P018,Data Engineer,E050,0.6287,0.0,100,10,0.7193,True
P018,Data Engineer,E024,0.783,0.4,80,7,0.7147,True
P018,Data Engineer,E056,0.7738,0.2,80,8,0.7125,True
P018,Data Engineer,E077,0.785,0.2,80,3,0.6995,True
P018,Data Engineer,E066,0.6003,0.6,100,10,0.6993,True
P018,Data Engineer,E062,0.7312,0.4,80,12,0.6993,True
P018,Data Engineer,E048,0.6282,0.4,100,5,0.6981,True
P018,Data Engineer,E076,0.6148,0.4,100,3,0.6804,True
P018,Data Engineer,E061,0.5691,0.6,100,8,0.6692,True
P018,Data Engineer,E006,0.8245,0.4,60,12,0.6647,True
P018,Data Engineer,E029,0.5797,0.2,100,5,0.6641,True
P018,Data Engineer,E028,0.6786,0.0,80,10,0.6542,True
P018,Data Engineer,E009,0.533,0.2,100,8,0.6439,True
P018,Data Engineer,E025,0.5293,0.0,100,6,0.633,True
P018,Data Engineer,E037,0.5383,0.2,100,3,0.6268,True
P018,Data Engineer,E013,0.5036,0.0,100,8,0.6234,True
P018,Data Engineer,E010,0.6348,0.0,80,8,0.6152,True
P018,Data Engineer,E070,0.6359,0.6,80,7,0.6118,True
P018,Data Engineer,E071,0.6322,0.4,80,6,0.605,True
P018,Data Engineer,E043,0.6044,0.2,80,9,0.5981,True
P018,Data Engineer,E052,0.4777,0.2,100,4,0.5886,True
P018,Data Engineer,E041,0.4407,0.2,100,9,0.5835,True
P018,Data Engineer,E039,0.7481,0.2,60,5,0.582,True
P018,Data Engineer,E007,0.5931,0.4,80,7,0.5818,True
P018,Data Engineer,E042,0.5892,0.2,80,7,0.5791,True
P018,Data Engineer,E036,0.5934,0.4,80,6,0.5779,True
P018,Data Engineer,E079,0.5928,0.4,80,6,0.5774,True
P018,Data Engineer,E005,0.5931,0.0,80,5,0.5735,True
P018,Data Engineer,E018,0.711,0.2,60,9,0.5727,True
P018,Data Engineer,E026,0.5722,0.2,80,8,0.5714,True
P018,Data Engineer,E080,0.5788,0.2,80,6,0.5676,True
P018,Data Engineer,E019,0.5817,0.4,80,5,0.5656,True
P018,Data Engineer,E020,0.554,0.4,80,8,0.5586,True
P018,Data Engineer,E072,0.5608,0.4,80,4,0.5467,True
P018,Data Engineer,E055,0.5333,0.6,80,8,0.5441,True
P018,Data Engineer,E008,0.512,0.0,80,6,0.5209,True
P018,Data Engineer,E068,0.5054,0.2,80,7,0.5205,True
P018,Data Engineer,E074,0.4892,0.2,80,8,0.5132,True
P018,Data Engineer,E022,0.6291,0.4,60,7,0.507,True
P018,Data Engineer,E002,0.6078,0.2,60,10,0.5046,True
P018,Data Engineer,E051,0.4967,0.2,80,4,0.5019,True
P018,Data Engineer,E012,0.4931,0.0,80,3,0.4952,True
P018,Data Engineer,E067,0.6113,0.4,60,7,0.4946,True
P018,Data Engineer,E063,0.6181,0.2,60,5,0.491,True
P018,Data Engineer,E059,0.6145,0.4,60,5,0.4885,True
P018,Data Engineer,E073,0.443,0.0,80,8,0.4809,True
P018,Data Engineer,E078,0.5896,0.4,60,6,0.4752,True
P018,Data Engineer,E023,0.5902,0.4,60,4,0.4673,True
P018,Data Engineer,E004,0.4405,0.0,80,4,0.4625,True
P018,Data Engineer,E003,0.5514,0.4,60,6,0.4485,True
P018,Data Engineer,E060,0.5293,0.2,60,9,0.4455,True
P018,Data Engineer,E049,0.5189,0.0,60,10,0.4424,True
P018,Data Engineer,E021,0.5513,0.0,60,4,0.4401,True
P018,Data Engineer,E057,0.4863,0.0,60,7,0.4071,True
P018,Data Engineer,E046,0.427,0.0,60,4,0.3531,True
P018,Data Engineer,E011,0.5082,0.2,80,1,0.0,False
P018,Data Engineer,E001,0.5685,0.0,60,1,0.0,False
P018,Data Engineer,E015,0.5644,0.0,100,1,0.0,False
P018,Data Engineer,E014,0.5063,0.2,100,1,0.0,False
P018,Data Engineer,E047,0.7656,0.2,50,8,0.0,False
P018,Data Engineer,E045,0.6013,0.0,80,2,0.0,False
P018,Data Engineer,E035,0.4793,0.0,50,12,0.0,False
P018,Data Engineer,E034,0.5992,0.2,80,2,0.0,False
P018,Data Engineer,E040,0.6301,0.6,60,1,0.0,False
P018,Data Engineer,E032,0.681,0.2,80,2,0.0,False
P018,Data Engineer,E027,0.6175,0.4,50,4,0.0,False
P018,Data Engineer,E017,0.6723,0.2,40,7,0.0,False
P018,Data Engineer,E038,0.6505,0.0,100,2,0.0,False
P018,Data Engineer,E033,0.6107,0.4,80,1,0.0,False
P018,Data Engineer,E054,0.6793,0.0,80,2,0.0,False
P018,Data Engineer,E053,0.6317,0.2,50,9,0.0,False
P018,Data Engineer,E069,0.6117,0.0,40,10,0.0,False
P018,Data Engineer,E065,0.6568,0.0,80,2,0.0,False
P019,Backend Dev,E075,0.8535,0.6,100,9,0.8702,True
P019,Backend Dev,E066,0.845,0.6,100,10,0.8688,True
P019,Backend Dev,E061,0.8251,0.6,100,8,0.8458,True
P019,Backend Dev,E048,0.8437,0.4,100,5,0.8451,True
P019,Backend Dev,E029,0.7594,0.2,100,5,0.7861,True
P019,Backend Dev,E009,0.7345,0.2,100,8,0.7823,True
P019,Backend Dev,E070,0.8581,0.6,80,7,0.7643,True
P019,Backend Dev,E025,0.7082,0.0,100,6,0.7548,True
P019,Backend Dev,E007,0.8309,0.4,80,7,0.7453,True
P019,Backend Dev,E079,0.8332,0.4,80,6,0.7423,True
P019,Backend Dev,E055,0.8088,0.6,80,8,0.7344,True
P019,Backend Dev,E044,0.6699,0.6,100,4,0.7189,True
P019,Backend Dev,E020,0.78,0.4,80,8,0.7142,True
P019,Backend Dev,E058,0.6602,0.6,100,4,0.7121,True
P019,Backend Dev,E064,0.6513,0.6,100,5,0.7105,True
P019,Backend Dev,E072,0.7946,0.4,80,4,0.7062,True
P019,Backend Dev,E050,0.5975,0.4,100,10,0.6955,True
P019,Backend Dev,E042,0.7558,0.2,80,7,0.6927,True
P019,Backend Dev,E026,0.7408,0.2,80,8,0.6868,True
P019,Backend Dev,E062,0.6928,0.6,80,12,0.6713,True
P019,Backend Dev,E031,0.592,0.4,100,5,0.6689,True
P019,Backend Dev,E030,0.5708,0.2,100,8,0.6677,True
P019,Backend Dev,E052,0.5924,0.2,100,4,0.6647,True
P019,Backend Dev,E041,0.5572,0.2,100,9,0.6627,True
P019,Backend Dev,E043,0.6921,0.0,80,9,0.6572,True
P019,Backend Dev,E068,0.7029,0.8,80,7,0.6557,True
P019,Backend Dev,E016,0.6731,0.6,80,11,0.653,True
P019,Backend Dev,E071,0.6947,0.2,80,6,0.6454,True
P019,Backend Dev,E024,0.6853,0.6,80,7,0.6433,True
P019,Backend Dev,E078,0.8289,0.4,60,6,0.6393,True
P019,Backend Dev,E023,0.8377,0.4,60,4,0.6364,True
P019,Backend Dev,E056,0.6623,0.6,80,8,0.6318,True
P019,Backend Dev,E019,0.6799,0.2,80,5,0.6305,True
P019,Backend Dev,E028,0.6405,0.4,80,10,0.6256,True
P019,Backend Dev,E036,0.6636,0.2,80,6,0.6236,True
P019,Backend Dev,E051,0.663,0.4,80,4,0.6141,True
P019,Backend Dev,E003,0.7701,0.4,60,6,0.5982,True
P019,Backend Dev,E074,0.6024,0.2,80,8,0.5898,True
P019,Backend Dev,E006,0.6988,0.6,60,12,0.5755,True
P019,Backend Dev,E013,0.4341,0.2,100,8,0.572,True
P019,Backend Dev,E067,0.7251,0.2,60,7,0.5712,True
P019,Backend Dev,E022,0.7235,0.2,60,7,0.5701,True
P019,Backend Dev,E060,0.7027,0.8,60,9,0.5646,True
P019,Backend Dev,E080,0.5758,0.6,80,6,0.5622,True
P019,Backend Dev,E002,0.6882,0.0,60,10,0.559,True
P019,Backend Dev,E073,0.5561,0.0,80,8,0.5575,True
P019,Backend Dev,E010,0.555,0.2,80,8,0.5567,True
P019,Backend Dev,E059,0.713,0.2,60,5,0.5536,True
P019,Backend Dev,E018,0.6813,0.6,60,9,0.5496,True
P019,Backend Dev,E063,0.6961,0.0,60,5,0.5418,True
P019,Backend Dev,E004,0.5541,0.0,80,4,0.5379,True
P019,Backend Dev,E039,0.6879,0.6,60,5,0.5361,True
P019,Backend Dev,E005,0.5265,0.2,80,5,0.5231,True
P019,Backend Dev,E049,0.6328,0.2,60,10,0.5203,True
P019,Backend Dev,E008,0.5021,0.4,80,6,0.5105,True
P019,Backend Dev,E057,0.5795,0.0,60,7,0.4693,True
P019,Backend Dev,E046,0.5764,0.2,60,4,0.4535,True
P019,Backend Dev,E021,0.5428,0.0,60,4,0.4299,True
P019,Backend Dev,E015,0.7378,0.0,100,1,0.0,False
P019,Backend Dev,E012,0.437,0.2,80,3,0.0,False
P019,Backend Dev,E001,0.6622,0.0,60,1,0.0,False
P019,Backend Dev,E014,0.6533,0.4,100,1,0.0,False
P019,Backend Dev,E011,0.671,0.2,80,1,0.0,False
P019,Backend Dev,E032,0.5779,0.4,80,2,0.0,False
P019,Backend Dev,E047,0.6484,0.6,50,8,0.0,False
P019,Backend Dev,E045,0.5178,0.2,80,2,0.0,False
P019,Backend Dev,E034,0.7314,0.2,80,2,0.0,False
P019,Backend Dev,E033,0.73,0.4,80,1,0.0,False
P019,Backend Dev,E035,0.5819,0.0,50,12,0.0,False
P019,Backend Dev,E037,0.6632,0.6,100,3,0.0,False
P019,Backend Dev,E038,0.5678,0.2,100,2,0.0,False
P019,Backend Dev,E040,0.8026,0.6,60,1,0.0,False
P019,Backend Dev,E027,0.8616,0.4,50,4,0.0,False
P019,Backend Dev,E017,0.6302,0.6,40,7,0.0,False
P019,Backend Dev,E054,0.5925,0.4,80,2,0.0,False
P019,Backend Dev,E053,0.69,0.0,50,9,0.0,False
P019,Backend Dev,E069,0.5807,0.2,40,10,0.0,False
P019,Backend Dev,E065,0.6128,0.4,80,2,0.0,False
P019,Backend Dev,E076,0.7017,0.2,100,3,0.0,False
P019,Backend Dev,E077,0.6966,0.6,80,3,0.0,False
P019,Android Dev,E068,0.8452,0.8,80,7,0.7553,True
P019,Android Dev,E066,0.6464,0.6,100,10,0.7298,True
P019,Android Dev,E075,0.6477,0.6,100,9,0.7261,True
P019,Android Dev,E051,0.8121,0.4,80,4,0.7185,True
P019,Android Dev,E048,0.6407,0.4,100,5,0.7031,True
P019,Android Dev,E061,0.6119,0.6,100,8,0.6965,True
P019,Android Dev,E060,0.8426,0.8,60,9,0.6626,True
P019,Android Dev,E029,0.5747,0.2,100,5,0.6568,True
P019,Android Dev,E009,0.553,0.2,100,8,0.6553,True
P019,Android Dev,E044,0.5761,0.6,100,4,0.6533,True
P019,Android Dev,E064,0.5568,0.6,100,5,0.6443,True
P019,Android Dev,E058,0.5598,0.6,100,4,0.6419,True
P019,Android Dev,E050,0.5138,0.4,100,10,0.637,True
P019,Android Dev,E030,0.524,0.2,100,8,0.635,True
P019,Android Dev,E031,0.5369,0.4,100,5,0.6304,True
P019,Android Dev,E025,0.525,0.0,100,6,0.6266,True
P019,Android Dev,E070,0.647,0.6,80,7,0.6165,True
P019,Android Dev,E062,0.5918,0.6,80,12,0.6006,True
P019,Android Dev,E007,0.6197,0.4,80,7,0.5974,True
P019,Android Dev,E079,0.6251,0.4,80,6,0.5966,True
P019,Android Dev,E055,0.6013,0.6,80,8,0.5891,True
P019,Android Dev,E016,0.5693,0.6,80,11,0.5803,True
P019,Android Dev,E020,0.5858,0.4,80,8,0.5782,True
P019,Android Dev,E024,0.5852,0.6,80,7,0.5733,True
P019,Android Dev,E028,0.5629,0.4,80,10,0.5713,True
P019,Android Dev,E043,0.5683,0.0,80,9,0.5706,True
P019,Android Dev,E056,0.567,0.6,80,8,0.5651,True
P019,Android Dev,E042,0.5708,0.2,80,7,0.5632,True
P019,Android Dev,E026,0.5639,0.2,80,8,0.5629,True
P019,Android Dev,E052,0.4464,0.2,100,4,0.5625,True
P019,Android Dev,E071,0.5731,0.2,80,6,0.5603,True
P019,Android Dev,E041,0.4083,0.2,100,9,0.5586,True
P019,Android Dev,E072,0.5811,0.4,80,4,0.5567,True
P019,Android Dev,E013,0.4114,0.2,100,8,0.5561,True
P019,Android Dev,E036,0.5473,0.2,80,6,0.5422,True
P019,Android Dev,E019,0.5526,0.2,80,5,0.5414,True
P019,Android Dev,E010,0.5122,0.2,80,8,0.5267,True
P019,Android Dev,E006,0.6073,0.6,60,12,0.5115,True
P019,Android Dev,E080,0.495,0.6,80,6,0.5056,True
P019,Android Dev,E005,0.4842,0.2,80,5,0.4935,True
P019,Android Dev,E078,0.6197,0.4,60,6,0.4929,True
P019,Android Dev,E023,0.6284,0.4,60,4,0.4899,True
P019,Android Dev,E022,0.6064,0.2,60,7,0.4881,True
P019,Android Dev,E074,0.4546,0.2,80,8,0.4864,True
P019,Android Dev,E067,0.5976,0.2,60,7,0.482,True
P019,Android Dev,E018,0.5769,0.6,60,9,0.4766,True
P019,Android Dev,E002,0.569,0.0,60,10,0.4756,True
P019,Android Dev,E073,0.4296,0.0,80,8,0.4689,True
P019,Android Dev,E059,0.5846,0.2,60,5,0.4637,True
P019,Android Dev,E008,0.4347,0.4,80,6,0.4634,True
P019,Android Dev,E039,0.5808,0.6,60,5,0.4611,True
P019,Android Dev,E003,0.5737,0.4,60,6,0.4607,True
P019,Android Dev,E063,0.5749,0.0,60,5,0.457,True
P019,Android Dev,E004,0.4252,0.0,80,4,0.4477,True
P019,Android Dev,E049,0.4905,0.2,60,10,0.4207,True
P019,Android Dev,E021,0.4843,0.0,60,4,0.389,True
P019,Android Dev,E057,0.4453,0.0,60,7,0.3754,True
P019,Android Dev,E046,0.4322,0.2,60,4,0.3526,True
